"Date","HourStart","HourEnd","UserId","RegionId","Name","ImWh","ExWh","IndVarh","CapVarh","IndPenalty","CapPenalty"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PE 502 UNILOY","34.1069333333333","0","17.1466666666667","0","50.273258223157","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PE 503 BESLIK","0","0","0","0","0","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PE 505 İLAÇ","24.9822666666667","0","18.5896666666667","0","74.4114491879573","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PE 505 İLAÇ BOŞ","0.044","0.042","0","0.012","0","27.2727272727273"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PE 506 İLAÇ","1.332","1.27473333333333","0.312","0.001","23.4234234234234","0.075075075075075"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 101 SP25","33.3058","0","13.8694","0","41.6425967849444","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 102 SP80","16.9605333333333","0","9.63406666666667","0.000933333333333","56.8028521115688","0.005502971604667"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 103 SP80","30.7968","0","13.9902","0","45.4274470074813","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 104 SP80","21.8357333333333","0.001","12.8544666666667","0","58.8689487567779","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 141","38.2005333333333","0","20.9137333333333","0","54.7472286599838","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 162 YENİ","19.2857333333333","11.0451333333333","13.5853333333333","0","70.4423995630622","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 164","32.1517333333333","0","0.232","11.1513333333333","0.72157851520706","34.6834592639899"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 165","6.38466666666667","0","0.051","6.21786666666667","0.798788764748878","97.3874908635272"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 181 YENİ","0.003735849056604","0","0.008830188679245","0","236.363636363636","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET 182 YENİ","33.3087333333333","0","13.2646","0","39.8231895138612","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET ŞİŞİRME 401","0.000133333333333","11.7148666666667","0.000666666666667","0","500","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET ŞİŞİRME 402 YENİ","7.86246666666667","5.798","0.002","1.27098333333333","0.025437309750121","16.1651983686205"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.2544","0","0.285266666666667","0","112.133123689727","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","Plener2 YENİ","17.9439333333333","35.2789333333333","10.2604","0","57.1803283561018","0"
"2026-06-16","2026-06-16 11:00:00","2026-06-16 12:00:00","8","1","Pompalar Termokar Plener","26.8491","0","16.0727","0","59.8630866583982","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","1 Kule Pompa","3.8306","6.8256","15.6311","0","408.058789745732","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","2 Çiller Pompa","58.8706","0","24.4418","0","41.5178374264913","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ANA GİRİŞ","659.8379","0.0033","1.8406","6.7601","0.278947299026018","1.02450920142659"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Çiller Plener","0","94.7266","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","19.0024","20.0327","0","10.6795","0","56.2007956889656"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Çiller Termokar 2","17.5489","36.2196","8.635","0","49.2053632991242","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Çiller Termokar 3","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 172","9.77586666666667","0","2.63686666666667","0.237333333333333","26.9732265851962","2.42774724150629"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 173","25.8362666666667","0","4.46313333333333","0.115933333333333","17.2746836488244","0.448723241748034"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 174","28.5238666666667","0","3.8742","0.099733333333333","13.5823100187445","0.349648715227949"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 175","25.8864","0.001","4.1314","0.108733333333333","15.9597317510353","0.42004038156458"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 176 YENİ","0","28.0396666666667","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 177 YENİ","2.60726666666667","14.0474","6.5578","0","251.520110460508","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 178 YENİ","15.5560666666667","0","3.06593333333333","0.083133333333333","19.7089238496449","0.534411012209599"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 179 YENİ","7.95446666666667","7.40093333333333","2.41833333333333","0.1136","30.4022058885155","1.42812843098636"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","DPH70 271 YENİ","14.4302","0.001","0","21.4630666666667","0","148.737139240389"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 206","1.851","0.001","0","2.57785","0","139.267963263101"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 207","4.8228","0","0","3.6643","0","75.9786845815709"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 210 YENİ","0","8.14013333333333","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 212","4.37533333333333","0","0","7.3352","0","167.648941033064"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 213","2.00938586768272","0.00335954277797","0.000002597852442","2.16546795981988","0.000129285891961","107.767651532115"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","ENJEKSİYON 301","6.26685","0","1.1891","0.6096","18.9744448965589","9.72737499700807"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KALIPHANE","6.4202","0","0.002","3.5571","0.031151677517834","55.4048160493443"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Karıştırıcı","11.4068","0","0.3692","0.4587","3.23666584844128","4.02128554897079"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kırma","1.9692","1.2786","4.5615","0","231.642291285801","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 131","19.0022666666667","0.001","12.5217333333333","0","65.895998372124","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 132","9.48466666666667","8.3854","13.7108666666667","0","144.55823434315","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 133 BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 134","14.4726666666667","0","8.61806666666667","0","59.5471924086784","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 135","14.9606666666667","0","10.1358666666667","0","67.7501002629116","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","KOLONYA 138","16.2149333333333","0","2.95166666666667","0.2552","18.2033845344209","1.57385784297602"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kompresör Atlas Com 2","139.112666666667","0","67.0626666666667","0","48.2074481595254","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kompresör Özen 150 ","18.902","18.9330666666667","18.5471333333333","14.2790666666667","98.1225972560223","75.5426233555532"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kompresör Özen 250 ","106.101090909091","0","57.5343131313131","41.6332121212121","54.2259392795588","39.2391932679411"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kompresör Özen 90","0","98.2782105263158","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Kompresör Özen Booster lar","105.783191919192","0.002","40.5568383838384","0","38.3395865146704","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 501 UNILOY","5.10613333333333","0","0.199933333333333","0.031733333333333","3.91555253812409","0.621474827658241"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 502 UNILOY","31.1233333333333","0.001","17.0125333333333","0","54.661668630181","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 503 BESLIK","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 505 İLAÇ","25.6685333333333","0","19.4403333333333","0","75.7360503651683","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 505 İLAÇ BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PE 506 İLAÇ","0","0.045","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 101 SP25","33.6898666666667","0","14.4574666666667","0","42.9133982918702","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 102 SP80","13.8382","0.001","9.96786666666667","0","72.031526258232","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 103 SP80","31.429","0.001","14.5230666666667","0","46.2091274512923","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 104 SP80","20.5691333333333","0","13.3930666666667","0","65.1124500465098","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 141","36.86","0","20.4352","0","55.4400434074878","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 162 YENİ","19.0362666666667","10.9070666666667","13.5331333333333","0","71.0913204269745","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 164","34.8364666666667","0","0.0076","12.5429333333333","0.021816219402274","36.0051823089598"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 165","6.23373333333333","0","0","6.31253333333333","0","101.264090004919"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 181 YENİ","0.003735849056604","0","0.008830188679245","0","236.363636363636","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET 182 YENİ","20.2104","0","6.84673333333333","0","33.8772777052079","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET ŞİŞİRME 401","0","11.9252","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET ŞİŞİRME 402 YENİ","8.854","6.5738","0","1.38975","0","15.6962954596792"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.259","0","0.2922","0","112.818532818533","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Plener2 YENİ","18.2908666666667","36.0008666666667","10.5838","0","57.8638519042291","0"
"2026-06-16","2026-06-16 12:00:00","2026-06-16 13:00:00","8","1","Pompalar Termokar Plener","26.2398","0","15.9816","0","60.9059520270734","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","1 Kule Pompa","4.0541","7.2996","16.72385","0.011","412.516958141141","0.271330258257073"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","2 Çiller Pompa","63.30535","0.001","26.60825","0","42.0315976453807","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ANA GİRİŞ","653.747","0.0041","8.08715","4.6924","1.23704582965581","0.717770024183667"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Çiller Plener","0","105.279723809524","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","21.96405","23.6242","0","12.50005","0","56.9114075045358"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Çiller Termokar 2","20.1092","41.70145","9.66985","0","48.0866966363654","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Çiller Termokar 3","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 172","9.83986666666667","0.001","2.61126666666667","0.2198","26.537622461009","2.23377010528598"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 173","25.019","0","4.41473333333333","0.090933333333333","17.6455227360539","0.363457105932824"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 174","26.678","0","3.86686666666667","0.072","14.4945897993353","0.269885298748032"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 175","24.5209333333333","0","3.9992","0.089466666666667","16.3093302593158","0.364858325131724"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 176 YENİ","0","26.3277333333333","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 177 YENİ","2.44206666666667","13.2938","6.20186666666667","0","253.959760858289","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 178 YENİ","22.422","0","3.23906666666667","0.127266666666667","14.4459310795944","0.567597300270568"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 179 YENİ","7.6044","6.9926","2.3164","0.1100125","30.4613118720741","1.44669533428015"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","DPH70 271 YENİ","13.87495","0","0","20.45495","0","147.423594319259"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 206","1.9753625","0","0","2.750375","0","139.233938074657"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 207","4.9888125","0","0","3.6909875","0","73.9852920910537"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 210 YENİ","0","3.07646666666667","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 212","4.32026666666667","0","0","7.3416","0","169.933954694155"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 213","2.00938586768272","0.00335954277797","0.000002597852442","2.16546795981988","0.000129285891961","107.767651532115"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","ENJEKSİYON 301","6.740675","0","1.2509375","0.657125","18.5580450029114","9.7486527684542"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KALIPHANE","4.78745","0.001","0.01455","3.3973","0.303919623181443","70.9626210195407"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Karıştırıcı","14.3539","0","2.24625","0.39525","15.649057050697","2.75360703362849"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kırma","1.00615","0.6248","2.0025","0","199.025990160513","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 131","20.0517","0","13.184025","0","65.7501608342435","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 132","10.2279083333333","8.98545","14.7686708333333","0","144.395807549442","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 133 BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 134","15.14195","0","9.0586","0","59.8245272240365","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 135","15.8027125","0","10.684575","0","67.6122849162762","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","KOLONYA 138","17.1208625","0.001","3.163925","0.2724","18.479939313805","1.59104133918487"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kompresör Atlas Com 2","141.67","0","66.8010526315789","0","47.1525747381795","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kompresör Özen 150 ","0.100727272727273","0.147618181818182","0.006127272727273","0.249090909090909","6.08303249097473","247.292418772563"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kompresör Özen 250 ","141.460593301435","0","77.4858564593301","54.849033492823","54.7755771773254","38.7733659337525"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kompresör Özen 90","0","97.2314736842105","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Kompresör Özen Booster lar","112.143995215311","0.001631578947368","42.4379043062201","0","37.8423331759684","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 501 UNILOY","5.1028","0","0.353533333333333","0.029","6.92822241383815","0.568315434663322"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 502 UNILOY","34.0246666666667","0","17.2080666666667","0","50.5752689225464","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 503 BESLIK","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 505 İLAÇ","25.0135333333333","0","18.8207333333333","0","75.2422022211976","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 505 İLAÇ BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PE 506 İLAÇ","0","0.044","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 101 SP25","32.7448666666667","0","14.0774666666667","0","42.9913696396178","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 102 SP80","13.4343333333333","0","9.69153333333333","0","72.140039203037","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 103 SP80","30.5791333333333","0","14.1221333333333","0","46.1822550017768","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 104 SP80","16.7962","0","4.7352","0","28.1920910682178","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 141","39.3108375","0.0008125","21.7344875","0","55.2887928169935","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 162 YENİ","19.7457958333333","11.2977708333333","14.1676041666667","0","71.7499780016463","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 164","33.1053625","0.001","0.0034","12.3039","0.010270239451388","37.1658821135096"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 165","10.45285","0","0","13.9008625","0","132.986338654051"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 181 YENİ","0.003735849056604","0","0.008830188679245","0","236.363636363636","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET 182 YENİ","21.3861625","0","10.538975","0","49.2794113951019","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET ŞİŞİRME 401","0","11.420575","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET ŞİŞİRME 402 YENİ","9.2010875","6.85125","0","1.5132875","0","16.4468330509845"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.2687875","0","0.3031","0","112.765660605497","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Plener2 YENİ","13.398625","26.3566625","8.0147375","0","59.8176118818162","0"
"2026-06-16","2026-06-16 13:00:00","2026-06-16 14:00:00","8","1","Pompalar Termokar Plener","27.60335","0.001","16.6663","0","60.3778164606832","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","1 Kule Pompa","3.79015","6.8670875","15.65735","0","413.106341437674","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","2 Çiller Pompa","60.66635","0","25.462575","0","41.971496554515","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ANA GİRİŞ","615.9295125","0.0035875","17.917975","0","2.90909505655487","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Çiller Plener","0","111.855711484594","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","21.162025","23.2176875","0","12.23885","0","57.834021082576"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Çiller Termokar 2","20.15205","41.9112875","9.4576125","0","46.9312675385383","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Çiller Termokar 3","0","0","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 172","9.56853333333333","0","2.48133333333333","0.2246","25.9322222841536","2.34727718633298"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 173","24.4222","0.001","4.26686666666667","0.073866666666667","17.4712624852252","0.30245705410105"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 174","25.5468","0.001","3.77593333333333","0.0572","14.7804552168308","0.223902798002098"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 175","26.1238666666667","0","4.0046","0.087733333333333","15.3292774423388","0.335835940570309"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 176 YENİ","0","27.3654666666667","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 177 YENİ","2.44593333333333","13.5604","6.31933333333333","0","258.360816593529","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 178 YENİ","23.2546","0.001","3.36853333333333","0.158733333333333","14.4854494737959","0.682588964477279"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 179 YENİ","7.675","7.053","2.335","0.1061875","30.4234527687296","1.38355048859935"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","DPH70 271 YENİ","14.08525","0","0","20.70825","0","147.020819651763"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 206","1.97526102941176","0.000705882352941","0","2.75880147058824","0","139.66769097904"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 207","4.85073295454545","0","0","3.55708522727273","0","73.3308813452512"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 210 YENİ","0","3.28586666666667","0","0","0","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 212","4.41273333333333","0","0","7.51813333333333","0","170.373615748365"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 213","2.00938586768272","0.00335954277797","0.000002597852442","2.16546795981988","0.000129285891961","107.767651532115"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","ENJEKSİYON 301","6.55303409090909","0","1.20697159090909","0.631420454545454","18.41851536502","9.63554356326962"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","KALIPHANE","4.691425","0.002","0.00345","2.66645","0.073538423826449","56.8366754237785"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Karıştırıcı","14.10045","0.0006875","0.5219","0.470575","3.70130031311057","3.33730483778886"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","Kırma","1.9561625","1.2654125","4.026475","0","205.835404778489","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","KOLONYA 131","19.7412272727273","0","12.9021931818182","0","65.3565910749769","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","KOLONYA 132","9.96880681818182","8.71129545454546","14.4489715909091","0","144.941835612222","0"
"2026-06-16","2026-06-16 14:00:00","2026-06-16 15:00:00","8","1","KOLONYA 133 BOŞ","0","0","0","0","0","0"
